target_gene_name,interactor_gene_name,pval
CALM1,INF2,2.816592658
CALM1,IQCB1,2.793117568
CALM1,IQGAP1,11.26211681
CALM1,IQGAP3,4.149096046
CALM1,IQSEC2,12.25630585
CALM1,KIF1A,22.85416628
CALM1,KIF1B,7.853944107
CALM1,KIF1BBETA;KIF1B,5.136733914
CALM1,LRCH3,2.780518181
CALM1,LRPPRC,4.059617328
CALM1,MRPL53,2.811357635
CALM1,MYL1,4.996508713
CALM1,MYL6,26.09070614
CALM1,MYL6B,17.52464974
CALM1,MYO1B,10.71921479
CALM1,MYO1C,34.57772259
CALM1,MYO1D,21.22637858
CALM1,MYO1E,32.19580598
CALM1,MYO6,24.83065086
CALM1,MYO9B,6.198252609
CALM1,NCAPD3,4.747192322
CALM1,OBSL1,3.356298564
CALM1,OSTF1,20.80127549
CALM1,PCNT,3.68518207
CALM1,PHKA1,5.716154363
CALM1,PHKA2,12.34781882
CALM1,PHKB,13.09270028
CALM1,PHKG2,12.933734
CALM1,PLEKHH2,5.509164802
CALM1,PML,27.41560974
CALM1,PPP3CA,9.535082454
CALM1,PPP3CB,8.448417678
CALM1,PPP3R1,36.9690251
CALM1,RAC1;RAC3,10.79992929
CALM1,RALA,22.92774663
CALM1,SH2B1,6.525027362
CALM1,SYDE1,2.317406284
CALM1,TBC1D1,7.344341276
CALM1,TBC1D4,11.03646315
CALM1,TOM1,2.699365168
CALM1,TOM1L2,4.651393879
CALM1,TRIM24,19.98102267
CALM1,UBE3B,2.986077369
CALM1,UBE3C,8.856464936
CALM1,UBR4,16.31651767
CALM1,UNC13B,3.43345457
CALM1,UNNAMED,4.348649752
CALM1,VPS13A,7.32566218
CALM1,VPS13C,3.299079611
CALM1,YWHAB,5.685672947
CALM1,YWHAE,4.62334582
CALM1,YWHAZ,11.87925982
CALM2,ABCD3,28.83646757
CALM2,ABHD10,5.856660296
CALM2,ANKS6,12.12645731
CALM2,ARHGAP19,7.399643385
CALM2,ARHGEF12,32.31808974
CALM2,ASPM,8.384518715
CALM2,ATP2B1,42.0045182
CALM2,ATP2B4,33.56763944
CALM2,BSG,5.295293412
CALM2,CALM2;CALM3;CALM1,70.56462341
CALM2,CALML3,3.046544253
CALM2,CAMK2B,21.59151287
CALM2,CAMK2D,21.46625056
CALM2,CAMK2G,43.75317203
CALM2,CAMKK1,2.379778906
CALM2,CAMKK2,34.62082165
CALM2,CCDC8,57.13472313
CALM2,CCP110,3.968823829
CALM2,CDC42,6.099161716
CALM2,CDC73,7.183377076
CALM2,CEP290,3.716761082
CALM2,CETN2,3.67382982
CALM2,CETN3,11.19557665
CALM2,CUL7,4.599298708
CALM2,DDX49,9.791926381
CALM2,DDX55,9.171461343
CALM2,DENND4A,39.43462813
CALM2,DENND4C,47.72561203
CALM2,DIDO1,3.157153438
CALM2,DMAP1,4.193872278
CALM2,DOCK7,3.669872811
CALM2,ESCO1,5.047310025
CALM2,FECH,9.663970783
CALM2,GADD45GIP1,6.980653494
CALM2,GRAMD1A,4.556231814
CALM2,INF2,4.984806848
CALM2,IQCB1,10.24020479
CALM2,IQGAP1,18.207124
CALM2,IQGAP3,7.884088748
CALM2,KIF1A,35.47876306
CALM2,KIF1B,10.37169104
CALM2,KIF1BBETA;KIF1B,6.759499398
CALM2,LRCH2,4.388972359
CALM2,LRCH3,5.452053968
CALM2,LRPPRC,5.011449966
CALM2,LRRC59,8.530710357
CALM2,MAP7D3,4.622675273
CALM2,MITD1,3.121062563
CALM2,MRPL12,7.622941999
CALM2,MRPL53,4.523956745
CALM2,MRPS34,3.656631942
CALM2,MYL6,29.86986028
CALM2,MYL6B,41.77582521
CALM2,MYO1B,13.10765464
CALM2,MYO1C,37.83452499
CALM2,MYO1D,35.66109556
CALM2,MYO1E,69.46007705
CALM2,MYO6,35.343377
CALM2,MYO9B,12.27223438
CALM2,NDUFAF2,2.792463224
CALM2,OSTF1,21.30470646
CALM2,PCNT,5.778430193
CALM2,PHKA1,9.205640203
CALM2,PHKA2,29.08606184
CALM2,PHKB,34.764708
CALM2,PHKG2,19.4056515
CALM2,PML,43.37459474
CALM2,PPP3CA,18.26880222
CALM2,PPP3CB,24.76404954
CALM2,PPP3CC,2.817203174
CALM2,PPP3R1,40.0640652
CALM2,PRKAR2A,7.416910317
CALM2,PSMC5,4.269574294
CALM2,RAC1;RAC3,4.693508031
CALM2,RALA,10.35892908
CALM2,RBM26,3.092948853
CALM2,RCAN1,21.83877651
CALM2,REEP5,3.307949484
CALM2,SCO1,3.467534805
CALM2,SH2B1,9.969238124
CALM2,SLC7A6,3.055083125
CALM2,TBC1D1,15.64589827
CALM2,TBC1D4,14.44744679
CALM2,TFAM,3.329935327
CALM2,TIGD1,9.023563059
CALM2,TOM1,8.327796279
CALM2,TOM1L2,12.72213659
CALM2,TRIM24,30.74048908
CALM2,UBE3B,3.337196086
CALM2,UBE3C,15.08759648
CALM2,UBR4,31.68213502
CALM2,UNC13B,4.151521019
CALM2,UNNAMED,6.857607631
CALM2,VPS13A,11.00742242
CALM2,VPS13C,7.902774789
CALM2,ZCCHC3,4.8703384
CALM2,ZNF536,3.397327412
CALM3,ABCD3,25.6087873
CALM3,ABHD10,6.508370942
CALM3,ACTN4,6.735984663
CALM3,ACTR2,2.303367041
CALM3,AIF1L,8.478624961
CALM3,AKAP2,3.720753256
CALM3,AMOT,3.486336008
CALM3,ANKS6,12.49631999
CALM3,ARHGAP19,6.687089651
CALM3,ARHGAP21,8.114357127
CALM3,ARHGEF12,32.41563243
CALM3,ARPC1A,3.016326081
CALM3,ARPC2,2.809905229
CALM3,ARPC3,3.986876091
CALM3,ARPC4-TTLL3;ARPC4,2.172959632
CALM3,ARPC5,5.383540707
CALM3,ARPC5L,6.842917359
CALM3,ASPM,2.765757245
CALM3,ATP2B1,37.78557651
CALM3,ATP2B4,39.50284931
CALM3,ATRX,2.849675413
CALM3,BSG,8.046427592
CALM3,CALM2;CALM3;CALM1,62.28369514
CALM3,CAMK2B,21.6208007
CALM3,CAMK2D,22.83480186
CALM3,CAMK2G,55.89473928
CALM3,CAMKK1,2.176093684
CALM3,CAMKK2,34.31870572
CALM3,CAPZA1,2.220403538
CALM3,CAPZA2,3.945607674
CALM3,CAPZB,2.176632872
CALM3,CCDC124,3.422710168
CALM3,CCDC8,58.69827583
CALM3,CCP110,4.656126
CALM3,CDC42,9.103626447
CALM3,CDC73,7.460093607
CALM3,CEP131,2.963940454
CALM3,CEP290,2.69549079
CALM3,CEP97,3.365473639
CALM3,CETN2,4.599337593
CALM3,CETN3,8.158518272
CALM3,CFL1,3.238668932
CALM3,CTTN,3.70592525
CALM3,CTTNBP2NL,2.988541127
CALM3,CUL7,25.00512196
CALM3,DDX49,23.20943175
CALM3,DDX55,3.758683127
CALM3,DENND4A,39.15307658
CALM3,DENND4C,41.49685413
CALM3,DHX30,2.694494703
CALM3,DIDO1,4.930862352
CALM3,DMAP1,2.845226668
CALM3,DOCK7,6.006526391
CALM3,EFHD1;PP1187,6.55863111
CALM3,EIF3H,2.218440543
CALM3,EIF3K,2.035420017
CALM3,EIF3M,3.85805012
CALM3,ESCO1,2.854283085
CALM3,FECH,12.7009133
CALM3,FLNA,3.141193392
CALM3,FLNB,3.568890672
CALM3,GADD45GIP1,6.952365981
CALM3,GRAMD1A,3.775478902
CALM3,H1FX,3.76403176
CALM3,HIP1,3.469496188
CALM3,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS,2.781975336
CALM3,HMBOX1,2.237422544
CALM3,HMG20A,2.819563604
CALM3,INF2,9.737312966
CALM3,IQCB1,9.759213696
CALM3,IQGAP1,15.75047151
CALM3,IQGAP3,7.002432564
CALM3,IQSEC2,3.137394154
CALM3,ITPR2,25.72527421
CALM3,ITPR3,5.748113621
CALM3,KIAA1671,31.32143849
CALM3,KIF1A,33.89774288
CALM3,KIF1B,8.715866269
CALM3,KIF1BBETA;KIF1B,5.262911745
CALM3,KIF1C,3.022963539
CALM3,KIF23,3.010338106
CALM3,KTN1,2.673205174
CALM3,LIN7A,2.870230958
CALM3,LIN7C,2.309442261
CALM3,LMO7,5.178228621
CALM3,LRCH1,9.140447184
CALM3,LRCH2,6.53013249
CALM3,LRCH3,4.570863703
CALM3,LRPPRC,5.878406199
CALM3,LRRC59,6.741831258
CALM3,LRRFIP2,3.592035273
CALM3,LUZP1,8.920519028
CALM3,LYAR,2.761653443
CALM3,MAGED2,3.068720431
CALM3,MAP7D3,4.607411296
CALM3,MPP5,3.215284551
CALM3,MPRIP,9.141492639
CALM3,MRPL12,7.931483967
CALM3,MRPL53,3.336306484
CALM3,MRPS27,3.291923336
CALM3,MRPS34,2.852464023
CALM3,MYL1,10.20020192
CALM3,MYL6,29.84010601
CALM3,MYL6B,41.65259739
CALM3,MYO18A,14.35605014
CALM3,MYO1B,15.63211383
CALM3,MYO1C,46.60325102
CALM3,MYO1D,32.90717249
CALM3,MYO1E,73.22179939
CALM3,MYO5B,7.803488174
CALM3,MYO5C,4.111989552
CALM3,MYO6,38.47706087
CALM3,MYO9B,12.18221462
CALM3,NEFM,5.101787245
CALM3,OBSL1,6.274712838
CALM3,OSTF1,22.73484343
CALM3,PCNT,5.756977686
CALM3,PDCD4,3.033878461
CALM3,PEAK1,2.357909134
CALM3,PELP1,4.946272296
CALM3,PHKA1,4.396869563
CALM3,PHKA2,26.7378269
CALM3,PHKB,33.78815726
CALM3,PHKG2,9.9681965
CALM3,PHLDB2,6.376349734
CALM3,PLEKHG3,7.834038615
CALM3,PML,43.8923042
CALM3,PNN,3.460446886
CALM3,POLB,2.874432717
CALM3,PPP1CB,2.476246798
CALM3,PPP1R12A,10.50746315
CALM3,PPP1R9A,21.6837849
CALM3,PPP1R9B,4.329595472
CALM3,PPP3CA,18.44697029
CALM3,PPP3CB,27.10362193
CALM3,PPP3CC,2.734478437
CALM3,PPP3R1,35.18976689
CALM3,PRKAR2A,8.370656002
CALM3,PRPF3,4.234095187
CALM3,PSMC5,3.766202361
CALM3,PSMC6,3.765281015
CALM3,PSMD11,4.051238938
CALM3,PSMD7,3.109248621
CALM3,RACGAP1,4.347087451
CALM3,RAI14,10.20689811
CALM3,RALA,33.17326692
CALM3,RBM26,3.013987995
CALM3,RCAN1,22.78001392
CALM3,RPL10,2.193291793
CALM3,RPL13,2.424579762
CALM3,RPL22L1,2.636405794
CALM3,RPL36,2.113941799
CALM3,RPS10;RPS10-NUDT3,3.167576263
CALM3,RPS15A,2.627251741
CALM3,RPS20,2.44785735
CALM3,RPS27,1.978984495
CALM3,RPS27L,1.863636263
CALM3,RPS28,2.326473455
CALM3,RPS4X,2.527403462
CALM3,RPS7,2.260173836
CALM3,SCO1,6.049531019
CALM3,SH2B1,11.03768817
CALM3,SLIRP,6.857288682
CALM3,SPECC1,6.167999417
CALM3,SPECC1L;SPECC1L-ADORA2A,7.381037637
CALM3,SPTAN1,8.248740443
CALM3,SPTBN1,4.590101098
CALM3,SRGAP2,6.006467676
CALM3,SSFA2,5.089051771
CALM3,STX4,6.214205139
CALM3,SVIL,5.543053344
CALM3,TBC1D1,12.68844446
CALM3,TBC1D4,15.29258105
CALM3,TFAM,3.42986269
CALM3,TIGD1,10.69140059
CALM3,TJP1,6.970175635
CALM3,TOM1,10.29758783
CALM3,TOM1L2,8.190493212
CALM3,TRIM24,34.93488048
CALM3,UBE3C,14.36481304
CALM3,UBN2,5.358943302
CALM3,UBR4,28.97161269
CALM3,UNC13B,6.78386872
CALM3,UNNAMED,6.3273344
CALM3,VIM,2.73753699
CALM3,VPS13A,14.85309935
CALM3,VPS13C,6.599959042
CALM3,WFS1,12.85065994
CALM3,YAP1,3.528024561
CALM3,ZCCHC3,5.808701711
CALM3,ZNF536,4.88882818
CAMK1,CALM2;CALM3;CALM1,6.907019563
CAMK2G,BAIAP2,21.92186489
CAMK2G,CAMK2D,18.37738622
CAMK2G,CARM1,2.651839799
CANX,15/09/2021 0:00,20.24796596
CANX,ABCB1,5.440649641
CANX,ABHD12,28.73931592
CANX,ACP2,17.04943184
CANX,ACSL3,5.93315823
CANX,ACVR2B,12.58800614
CANX,ADAM10,35.37938904
CANX,ADAM15,26.63006555
CANX,ADAM17,36.30033732
CANX,ADAM22,5.228482088
CANX,ADAM23,12.81190317
CANX,ADAM9,33.6556865
CANX,ADGRL2;LPHN2,45.76960396
CANX,AHCYL1,8.246029507
CANX,ALCAM,13.55877872
CANX,ALDH3A2,10.04607605
CANX,ALG10B;ALG10,11.74153442
CANX,ALG9,67.07004715
CANX,ANKRD46,7.272937904
CANX,ANO6,29.80761041
CANX,AP1S1,3.086855482
CANX,APMAP,13.24419046
CANX,APP,21.10726867
CANX,ARSK,41.82767258
CANX,ASAH1,8.026143004
CANX,ASIC1,7.992304395
CANX,ASPH,15.60406491
CANX,ATF6,18.91199367
CANX,ATF6B,3.697590486
CANX,ATP11C,21.06157167
CANX,ATP13A1,23.71648771
CANX,ATP1A1,13.95399646
CANX,ATP1B2,10.9299034
CANX,ATP1B3,42.12893435
CANX,ATP2A2,3.871845774
CANX,ATP6AP1,29.56105232
CANX,ATP6AP2,78.87649894
CANX,ATP6V0A2,3.775087723
CANX,ATP6V0C,35.97557567
CANX,ATRN,42.96842955
CANX,AUP1,46.40688237
CANX,B3GNT2,9.575682008
CANX,B4GAT1,22.41891148
CANX,BCAM,8.998770043
CANX,BCHE,78.83549264
CANX,BMP7,7.341681522
CANX,BMP8A;BMP8B,8.553334887
CANX,BRI3BP,10.16580977
CANX,BSG,6.608042411
CANX,BTN2A1,42.35192016
CANX,C12ORF49,6.240785096
CANX,C1GALT1C1,19.74328887
CANX,C20ORF24,5.808274111
CANX,C3ORF58,9.656369199
CANX,C6ORF120,4.465639521
CANX,CACHD1,3.779394722
CANX,CACNA2D1,25.67788738
CANX,CACNA2D2,53.6412463
CANX,CALR,4.201031996
CANX,CANT1,21.03257372
CANX,CASC4,5.205345843
CANX,CCDC167,8.008297611
CANX,CCDC47,7.572175461
CANX,CCDC66,5.355814527
CANX,CD109,16.58986554
CANX,CD302,10.4894051
CANX,CD46,7.407722051
CANX,CD63,13.6641169
CANX,CD97,7.261964001
CANX,CDH2,29.90027779
CANX,CERS1;LASS1,12.49763741
CANX,CERS2,18.40592009
CANX,CHRNA5,49.17562197
CANX,CHST14,10.38903696
CANX,CISD2,11.4935243
CANX,CKAP4,16.33862747
CANX,CLCC1,5.537724245
CANX,CLGN,64.59658193
CANX,CLPTM1,15.31148558
CANX,CLPTM1L,22.23873172
CANX,CLU,9.620893684
CANX,CNNM2,10.71552084
CANX,CNNM3,11.71886858
CANX,CNPY3,29.68831936
CANX,CNTNAP1,28.87791602
CANX,COLEC12,5.565744624
CANX,COLGALT1,47.77019523
CANX,COPA,5.308678263
CANX,COPB1,4.037253122
CANX,COPB2,7.175430452
CANX,COPG2,3.314681583
CANX,CPD,23.68812177
CANX,CPVL,6.742711597
CANX,CTSD,46.73545015
CANX,CTSH,7.343403983
CANX,CXADR,62.08791194
CANX,CYB5A,5.13114852
CANX,CYB5R3,4.279143857
CANX,CYP51A1,7.915963757
CANX,DCAKD,3.781620278
CANX,DDOST,12.47569431
CANX,DGCR2,18.86104511
CANX,DHCR24,4.68405907
CANX,DHCR7,9.214216103
CANX,DNAJB11,3.264303771
CANX,DNAJB12,12.05055329
CANX,DNAJC16,6.056428912
CANX,DPY19L1,52.33312873
CANX,DPY19L4,14.20313057
CANX,DSC3,25.01321755
CANX,ECE1,10.47766313
CANX,EI24,13.38006085
CANX,EIF3F,11.78685853
CANX,ELOVL1,4.227084262
CANX,ELOVL5,13.16606522
CANX,EMC1,50.34750588
CANX,EMC3,27.54610894
CANX,EMC7,16.14923196
CANX,EMC8,14.20145865
CANX,EMD,5.706182169
CANX,ENPP1,29.43973922
CANX,ENPP4,11.02281847
CANX,ENTPD6,55.35210232
CANX,EPT1,11.6775402
CANX,ERGIC3,5.955047479
CANX,ERLIN1,19.86656133
CANX,ERLIN2,12.52184062
CANX,ERP29,35.50226945
CANX,ERP44,4.68689735
CANX,EXT2,18.70063288
CANX,FAF2,9.54597963
CANX,FAM213A,4.271984686
CANX,FAM3C,10.97847473
CANX,FBLN1,35.04380301
CANX,FKBP8,12.03051262
CANX,FOXRED2,6.256724486
CANX,FUCA2,31.83176715
CANX,FZD6,28.19333431
CANX,GANAB,9.392592572
CANX,GATA4,3.243727935
CANX,GBA,49.94715893
CANX,GGCX,12.97012975
CANX,GGH,30.42280287
CANX,GLA,81.87260853
CANX,GLB1,44.82050993
CANX,GLG1,9.049213293
CANX,GLT8D1,23.90934538
CANX,GMNN,4.282066938
CANX,GNG5,11.12009179
CANX,GPC4,15.26044843
CANX,GPX8,13.69220658
CANX,GYLTL1B,10.30770145
CANX,HACD3,6.297496828
CANX,HEXB,9.513494237
CANX,HLA-A,80.38759801
CANX,HLA-B,38.02560125
CANX,HM13,23.41898829
CANX,HMGCR,28.17922687
CANX,HOXB6,53.89079757
CANX,HS2ST1,9.932629586
CANX,HS6ST2,52.2320087
CANX,HSP90B1,19.93540313
CANX,HSPA13,42.50535834
CANX,HSPA5,21.5621814
CANX,HYOU1,33.5781417
CANX,IFNAR1,20.75598833
CANX,IFNGR1,30.60623519
CANX,IGF1R,4.409334588
CANX,IGF2R,24.21630216
CANX,IKBIP,8.697714012
CANX,IL17RA,3.948894467
CANX,IL17RB,31.02741813
CANX,ITGA6,26.67494945
CANX,ITGAV,46.11148155
CANX,ITGB1,47.41730443
CANX,ITGB5,79.43374008
CANX,ITM2B,54.88220337
CANX,ITM2C,11.18693922
CANX,ITPR1,37.55028363
CANX,ITPR3,11.49661552
CANX,ITPRIPL1,3.156106079
CANX,JAG2,13.74208814
CANX,JAGN1,16.284586
CANX,JAM3,80.67080067
CANX,KDELC2,36.450656
CANX,KIAA0319L,31.80556044
CANX,KIAA1467,23.04588495
CANX,KRTCAP2,16.47523095
CANX,LAMB2,2.378094595
CANX,LAMC1,73.75210444
CANX,LAMP1,3.598116223
CANX,LAMP2,4.206425599
CANX,LBR,12.29645185
CANX,LEPREL4,29.22575369
CANX,LGALS3BP,6.962403315
CANX,LGMN,6.169150398
CANX,LIPA,10.93799065
CANX,LMAN2,3.820387209
CANX,LMAN2L,14.3548123
CANX,LMBRD1,2.778751615
CANX,LNPEP,39.62704352
CANX,LPGAT1,84.96096844
CANX,LRIG2,13.23104161
CANX,LRPAP1,24.03291069
CANX,LRRC59,16.45397824
CANX,LRRC8A,49.21683262
CANX,LRRC8C,11.25813152
CANX,LRRC8E,53.2265796
CANX,M6PR,23.18551376
CANX,MAGT1,19.04869557
CANX,MAML1,50.68485055
CANX,MAN2A1,64.79446644
CANX,MANBAL,5.394626993
CANX,MBTPS1,51.87934545
CANX,METTL7A,14.28750307
CANX,METTL9;PAP1,37.15533462
CANX,MFGE8,78.45938603
CANX,MGRN1,40.65171195
CANX,MLEC,10.43613504
CANX,MOGS,5.31044469
CANX,MOXD1,4.275399987
CANX,MPZL1,7.283942379
CANX,MSH2,3.474607216
CANX,MSMO1,16.18798663
CANX,NAGA,70.62402207
CANX,NAGLU,5.075736815
CANX,NCEH1,5.22759477
CANX,NCSTN,15.16832837
CANX,NDC1,3.078118
CANX,NETO2,73.26529821
CANX,NFXL1,8.538765468
CANX,NHLRC3,14.16766716
CANX,NPC1,7.693078992
CANX,NPTN;DKFZP566H1924,17.73852678
CANX,NPTX1,49.04151517
CANX,NRP2,43.381374
CANX,NUP210,32.22654253
CANX,OS9,5.153038265
CANX,P4HB,10.01679797
CANX,PBXIP1,3.258062777
CANX,PCYOX1,64.33873455
CANX,PCYOX1L,11.98058287
CANX,PDIA3,10.73949166
CANX,PDIA4,4.340481926
CANX,PGAP1,27.8037535
CANX,PGRMC1,5.287751171
CANX,PIGG,14.78912101
CANX,PIGK,28.51614212
CANX,PIGS,13.12653079
CANX,PIGT,15.66984852
CANX,PLAT,54.96233809
CANX,PLOD1,16.33772042
CANX,PLOD2,15.50875632
CANX,PLXNA3;PLXNA4;PLXNA2;PLXNA1,28.34724354
CANX,PNPLA6,7.076452121
CANX,POGLUT1,16.68201635
CANX,POMGNT2,20.41217193
CANX,POMK,41.49364644
CANX,POMT1,11.45871499
CANX,POMT2,32.25017572
CANX,PON2,50.08395294
CANX,POR,5.558667573
CANX,PPT1,49.35038282
CANX,PREB,7.501870262
CANX,PSAP,47.57730955
CANX,PTK7,47.85950085
CANX,PTRH2,11.87348617
CANX,PTTG1IP,7.523235125
CANX,PVRL2,24.26088624
CANX,PXDN,12.46608967
CANX,RAB21,4.800194185
CANX,RAB2A,6.814517353
CANX,RAB5C,2.933589178
CANX,RNF149,27.60865062
CANX,RNF185,20.05313067
CANX,RPN1,20.35986655
CANX,RPN2,17.481263
CANX,SCARB1,55.17391403
CANX,SCFD1,8.564286459
CANX,SCPEP1,19.29243033
CANX,SEC11A;SEC11B,43.54445956
CANX,SEC22A,17.85315462
CANX,SEC61A1,15.41458826
CANX,SEC61B,6.485312361
CANX,SEC61G,12.99528824
CANX,SEMA4C,4.07006812
CANX,SERPINH1,40.23379712
CANX,SGCB,46.08936765
CANX,SGPL1,31.32885857
CANX,SGSH,70.04668043
CANX,SLC11A2,16.02439641
CANX,SLC12A2,67.28057851
CANX,SLC12A7,21.91749981
CANX,SLC16A1,20.51767332
CANX,SLC19A1,38.1975423
CANX,SLC1A4,12.05676029
CANX,SLC1A5,18.01050634
CANX,SLC26A2,36.03158599
CANX,SLC29A2,31.00558056
CANX,SLC30A1,14.53266962
CANX,SLC35A5,32.85430057
CANX,SLC38A1,37.50087915
CANX,SLC38A2,6.240685087
CANX,SLC39A10,17.86428834
CANX,SLC39A6,3.041077597
CANX,SLC39A8,25.09158946
CANX,SLC3A2,24.21606556
CANX,SLC44A1,7.634412989
CANX,SLC44A5,17.92154447
CANX,SLC4A2,15.37886415
CANX,SLC5A6,33.27622073
CANX,SLC6A15,21.98565354
CANX,SLC6A8,27.00844004
CANX,SLC7A3,5.166725454
CANX,SLC9A6,3.595809116
CANX,SLCO4C1,36.08955938
CANX,SLIT2,35.02128445
CANX,SORL1,11.80345559
CANX,SORT1,14.35219094
CANX,SPCS1,20.76694429
CANX,SPCS2,42.46651684
CANX,SPCS3,9.672118249
CANX,SPPL2B,11.22923957
CANX,SPTLC1,5.884788529
CANX,SRPRB,20.79757187
CANX,SSR1,12.38453908
CANX,SSR3,3.507580808
CANX,SSR4,12.80339094
CANX,STIM1,20.24012284
CANX,STT3A,34.72187039
CANX,STT3B,16.72504235
CANX,SUMF2,4.134142677
CANX,SYPL1,12.69721126
CANX,TAP1,27.41463263
CANX,TAP2,12.6292327
CANX,TCTN3,30.00361832
CANX,TECR,19.04034214
CANX,TFRC,14.42656612
CANX,TGFBR1,50.21269228
CANX,TIA1,5.076643785
CANX,TM2D3,15.32821088
CANX,TM9SF3,10.05479795
CANX,TMCO1,13.87176839
CANX,TMED10,3.425894938
CANX,TMED2,13.99914166
CANX,TMED5,16.50976993
CANX,TMED7-TICAM2;TMED7,3.637520667
CANX,TMED9,8.290564042
CANX,TMEM101,4.184546099
CANX,TMEM161B,16.44699876
CANX,TMEM179B,22.59132481
CANX,TMEM2,5.58066008
CANX,TMEM201,18.99404451
CANX,TMEM206,18.36252071
CANX,TMEM230,7.312186019
CANX,TMEM237,6.366752061
CANX,TMEM248,24.95134281
CANX,TMEM260,17.30579502
CANX,TMEM30A,52.00034368
CANX,TMEM33,5.20152072
CANX,TMEM43,22.29850799
CANX,TMEM67,49.71145819
CANX,TMEM87A,4.921648971
CANX,TMEM87B,59.37385975
CANX,TMPO,7.576924779
CANX,TMTC3,76.95462133
CANX,TMTC4,26.89381013
CANX,TMUB1,25.07160333
CANX,TMUB2,50.41083046
CANX,TMX1,41.19353639
CANX,TMX2,7.519867648
CANX,TMX3,57.26159726
CANX,TOR1A,36.89224184
CANX,TOR1AIP1,40.0869139
CANX,TOR1AIP2,82.55385163
CANX,TOR1B,25.54688021
CANX,TPCN1,42.7094735
CANX,TPP1,48.02643238
CANX,TSPAN14,29.94472495
CANX,TSPAN6,8.580534637
CANX,TTC13,13.66753888
CANX,TTK,3.308075092
CANX,UBE2G2,7.216213808
CANX,UGGT1,20.1489049
CANX,UGGT2,27.36210733
CANX,UGT8,60.58959677
CANX,UNNAMED,4.559287249
CANX,UXS1,29.55024124
CANX,VAPA,9.104125031
CANX,VAPB,7.089935214
CANX,VCP,5.33365984
CANX,VMA21,21.18211584
CANX,VRK2,3.393769055
CANX,WFS1,24.28880625
CANX,WLS,38.40917292
CANX,WNT11,4.317864855
CANX,WWOX,14.02848739
CANX,XXYLT1,10.45344856
CANX,ZDHHC6,4.004192705
CANX,ZMPSTE24,12.30339507
CAPRIN1,ABCE1,8.336886382
CAPRIN1,ACAD11,5.019539136
CAPRIN1,AIMP1,10.22039977
CAPRIN1,ASCC3,4.732546952
CAPRIN1,ATXN2,9.667285216
CAPRIN1,C3ORF17,4.577685185
CAPRIN1,DARS,14.25359675
CAPRIN1,DHX30,5.051254996
CAPRIN1,DHX57,6.570847278
CAPRIN1,DHX9,6.95609506
CAPRIN1,EIF1,5.167561728
CAPRIN1,EIF2S2,6.67032883
CAPRIN1,EIF3A,9.633263153
CAPRIN1,EIF3B,6.078564932
CAPRIN1,EIF3CL,6.355347076
CAPRIN1,EIF3E,6.348678672
CAPRIN1,EIF3G,7.599236067
CAPRIN1,EIF3I,5.746787884
CAPRIN1,EIF3K,8.125279602
CAPRIN1,EIF3L,6.483429824
CAPRIN1,EIF3M,7.111830793
CAPRIN1,EIF4A1,5.125039496
CAPRIN1,EIF4E,5.382962077
CAPRIN1,EPRS,6.740582178
CAPRIN1,EZH2,5.814832265
CAPRIN1,FAM46D,7.585861792
CAPRIN1,FXR2,4.430872822
CAPRIN1,G3BP2,12.54500492
CAPRIN1,GLUD1;GLUD2,12.80609926
CAPRIN1,GLYR1,5.651276273
CAPRIN1,GNB2L1,9.790855947
CAPRIN1,GNL3,6.620570454
CAPRIN1,H1FX,21.90861784
CAPRIN1,HNRNPR,5.394562114
CAPRIN1,IARS,13.21736253
CAPRIN1,IGF2BP3,8.985969598
CAPRIN1,ILF3,5.85818711
CAPRIN1,KTN1,16.19627713
CAPRIN1,LARP1,5.234970675
CAPRIN1,LARS,6.279736185
CAPRIN1,LAS1L,4.869242185
CAPRIN1,LRPAP1,46.52478314
CAPRIN1,LYAR,5.937504883
CAPRIN1,MAGEB2,15.52004839
CAPRIN1,MARS,9.92402386
CAPRIN1,MRPS27,5.779632818
CAPRIN1,MTDH,5.151243578
CAPRIN1,NOMO3;NOMO1;NOMO2,8.493544601
CAPRIN1,NUFIP2,9.601609244
CAPRIN1,PA2G4,5.026769516
CAPRIN1,PABPC1;PABPC3,13.77854674
CAPRIN1,PABPC4,7.560257895
CAPRIN1,PRPSAP2,9.648974107
CAPRIN1,PRRC2A,7.548794236
CAPRIN1,QARS,11.82552083
CAPRIN1,RARS,7.25240515
CAPRIN1,RCBTB2,6.358019353
CAPRIN1,RFC4,8.571881256
CAPRIN1,RPL10,12.56172388
CAPRIN1,RPL10A,10.56561991
CAPRIN1,RPL11,8.54439743
CAPRIN1,RPL13,7.130082832
CAPRIN1,RPL13A;RPL13A,7.455440436
CAPRIN1,RPL14,10.52832228
CAPRIN1,RPL17;RPL17-C18ORF32,7.062078887
CAPRIN1,RPL18,8.811955172
CAPRIN1,RPL19,6.894449389
CAPRIN1,RPL21,8.676993047
CAPRIN1,RPL22,16.0667147
CAPRIN1,RPL23,4.87938006
CAPRIN1,RPL23A,12.79993443
CAPRIN1,RPL24,7.778460456
CAPRIN1,RPL27,9.665538322
CAPRIN1,RPL27A,11.64844126
